year,value,anomaly,month,state,type
1895,1.67,1.65,01,AZ,drought
1896,-.79,-0.81,01,AZ,drought
1897,2.23,2.21,01,AZ,drought
1898,-.22,-0.24,01,AZ,drought
1899,-1.66,-1.68,01,AZ,drought
1900,-3.7,-3.72,01,AZ,drought
1901,-3.56,-3.58,01,AZ,drought
1902,-3.69,-3.71,01,AZ,drought
1903,-3.74,-3.76,01,AZ,drought
1904,-3.53,-3.55,01,AZ,drought
1905,.98,0.96,01,AZ,drought
1906,5.75,5.73,01,AZ,drought
1907,5.9,5.88,01,AZ,drought
1908,2.86,2.84,01,AZ,drought
1909,2.22,2.20,01,AZ,drought
1910,.56,0.54,01,AZ,drought
1911,.63,0.61,01,AZ,drought
1912,-1.5,-1.52,01,AZ,drought
1913,-.93,-0.95,01,AZ,drought
1914,-.17,-0.19,01,AZ,drought
1915,2.88,2.86,01,AZ,drought
1916,5.74,5.72,01,AZ,drought
1917,3.99,3.97,01,AZ,drought
1918,.34,0.32,01,AZ,drought
1919,.57,0.55,01,AZ,drought
1920,4.04,4.02,01,AZ,drought
1921,-1.16,-1.18,01,AZ,drought
1922,1.56,1.54,01,AZ,drought
1923,-1.08,-1.10,01,AZ,drought
1924,-.36,-0.38,01,AZ,drought
1925,-1.62,-1.64,01,AZ,drought
1926,-.79,-0.81,01,AZ,drought
1927,-.51,-0.53,01,AZ,drought
1928,-.91,-0.93,01,AZ,drought
1929,-1.98,-2.00,01,AZ,drought
1930,-1,-1.02,01,AZ,drought
1931,-.86,-0.88,01,AZ,drought
1932,3.02,3.00,01,AZ,drought
1933,1.15,1.13,01,AZ,drought
1934,-1.4,-1.42,01,AZ,drought
1935,.64,0.62,01,AZ,drought
1936,-.8,-0.82,01,AZ,drought
1937,1.03,1.01,01,AZ,drought
1938,-1.73,-1.75,01,AZ,drought
1939,-.99,-1.01,01,AZ,drought
1940,-1.17,-1.19,01,AZ,drought
1941,3.16,3.14,01,AZ,drought
1942,-.33,-0.35,01,AZ,drought
1943,-1.49,-1.51,01,AZ,drought
1944,-.72,-0.74,01,AZ,drought
1945,.6,0.58,01,AZ,drought
1946,-.98,-1.00,01,AZ,drought
1947,-.67,-0.69,01,AZ,drought
1948,-2.45,-2.47,01,AZ,drought
1949,1.68,1.66,01,AZ,drought
1950,-.91,-0.93,01,AZ,drought
1951,-3.63,-3.65,01,AZ,drought
1952,1.85,1.83,01,AZ,drought
1953,-.66,-0.68,01,AZ,drought
1954,-2.15,-2.17,01,AZ,drought
1955,-1.56,-1.58,01,AZ,drought
1956,-2.23,-2.25,01,AZ,drought
1957,.99,0.97,01,AZ,drought
1958,-1.03,-1.05,01,AZ,drought
1959,-1.7,-1.72,01,AZ,drought
1960,1.9,1.88,01,AZ,drought
1961,-1.38,-1.40,01,AZ,drought
1962,1.04,1.02,01,AZ,drought
1963,-1.53,-1.55,01,AZ,drought
1964,-1.76,-1.78,01,AZ,drought
1965,.25,0.23,01,AZ,drought
1966,3.45,3.43,01,AZ,drought
1967,-.63,-0.65,01,AZ,drought
1968,1.4,1.38,01,AZ,drought
1969,.23,0.21,01,AZ,drought
1970,-1.06,-1.08,01,AZ,drought
1971,-1.48,-1.50,01,AZ,drought
1972,-.72,-0.74,01,AZ,drought
1973,2.94,2.92,01,AZ,drought
1974,-1.86,-1.88,01,AZ,drought
1975,-2.09,-2.11,01,AZ,drought
1976,-2.05,-2.07,01,AZ,drought
1977,-.75,-0.77,01,AZ,drought
1978,1.08,1.06,01,AZ,drought
1979,6.06,6.04,01,AZ,drought
1980,3.06,3.04,01,AZ,drought
1981,-2.55,-2.57,01,AZ,drought
1982,.24,0.22,01,AZ,drought
1983,2.33,2.31,01,AZ,drought
1984,-.46,-0.48,01,AZ,drought
1985,3.56,3.54,01,AZ,drought
1986,-1.19,-1.21,01,AZ,drought
1987,.92,0.90,01,AZ,drought
1988,1.15,1.13,01,AZ,drought
1989,-.82,-0.84,01,AZ,drought
1990,-4.06,-4.08,01,AZ,drought
1991,.9,0.88,01,AZ,drought
1992,.98,0.96,01,AZ,drought
1993,6.42,6.40,01,AZ,drought
1994,-1.16,-1.18,01,AZ,drought
1995,2.03,2.01,01,AZ,drought
1996,-2.92,-2.94,01,AZ,drought
1997,-3.09,-3.11,01,AZ,drought
1998,.12,0.10,01,AZ,drought
1999,-1.46,-1.48,01,AZ,drought
2000,-2.97,-2.99,01,AZ,drought
2001,1.68,1.66,01,AZ,drought
2002,-2.69,-2.71,01,AZ,drought
2003,-4.68,-4.70,01,AZ,drought
2004,-3.47,-3.49,01,AZ,drought
2005,2.92,2.90,01,AZ,drought
2006,-2.87,-2.89,01,AZ,drought
2007,-3.03,-3.05,01,AZ,drought
2008,-2.07,-2.09,01,AZ,drought
2009,-1.43,-1.45,01,AZ,drought
2010,1.59,1.57,01,AZ,drought
2011,-1.39,-1.41,01,AZ,drought
2012,-2.67,-2.69,01,AZ,drought
2013,-2.82,-2.84,01,AZ,drought
2014,-2.25,-2.27,01,AZ,drought
2015,-1.78,-1.80,01,AZ,drought
2016,0,-0.02,01,AZ,drought
1895,1.61,1.50,02,AZ,drought
1896,-1.32,-1.43,02,AZ,drought
1897,2.12,2.01,02,AZ,drought
1898,-.88,-0.99,02,AZ,drought
1899,-1.85,-1.96,02,AZ,drought
1900,-4.16,-4.27,02,AZ,drought
1901,-2.42,-2.53,02,AZ,drought
1902,-3.95,-4.06,02,AZ,drought
1903,-3.21,-3.32,02,AZ,drought
1904,-3.98,-4.09,02,AZ,drought
1905,3.24,3.13,02,AZ,drought
1906,5.36,5.25,02,AZ,drought
1907,5.21,5.10,02,AZ,drought
1908,3.43,3.32,02,AZ,drought
1909,2.34,2.23,02,AZ,drought
1910,-.52,-0.63,02,AZ,drought
1911,1.12,1.01,02,AZ,drought
1912,-2.12,-2.23,02,AZ,drought
1913,.97,0.86,02,AZ,drought
1914,-.06,-0.17,02,AZ,drought
1915,3.53,3.42,02,AZ,drought
1916,4.98,4.87,02,AZ,drought
1917,3.59,3.48,02,AZ,drought
1918,.23,0.12,02,AZ,drought
1919,.96,0.85,02,AZ,drought
1920,4.8,4.69,02,AZ,drought
1921,-1.7,-1.81,02,AZ,drought
1922,1.22,1.11,02,AZ,drought
1923,-1.1,-1.21,02,AZ,drought
1924,-.97,-1.08,02,AZ,drought
1925,-2.1,-2.21,02,AZ,drought
1926,-1.22,-1.33,02,AZ,drought
1927,.88,0.77,02,AZ,drought
1928,-.4,-0.51,02,AZ,drought
1929,-1.93,-2.04,02,AZ,drought
1930,-1.51,-1.62,02,AZ,drought
1931,1.39,1.28,02,AZ,drought
1932,3.94,3.83,02,AZ,drought
1933,1.09,0.98,02,AZ,drought
1934,-1.89,-2.00,02,AZ,drought
1935,1.27,1.16,02,AZ,drought
1936,-.36,-0.47,02,AZ,drought
1937,1.31,1.20,02,AZ,drought
1938,.28,0.17,02,AZ,drought
1939,-.6,-0.71,02,AZ,drought
1940,-.76,-0.87,02,AZ,drought
1941,3.67,3.56,02,AZ,drought
1942,-.21,-0.32,02,AZ,drought
1943,-1.84,-1.95,02,AZ,drought
1944,.81,0.70,02,AZ,drought
1945,.22,0.11,02,AZ,drought
1946,-1.39,-1.50,02,AZ,drought
1947,-1.36,-1.47,02,AZ,drought
1948,-1.97,-2.08,02,AZ,drought
1949,1.55,1.44,02,AZ,drought
1950,-1.09,-1.20,02,AZ,drought
1951,-3.71,-3.82,02,AZ,drought
1952,1.35,1.24,02,AZ,drought
1953,-.88,-0.99,02,AZ,drought
1954,-2.57,-2.68,02,AZ,drought
1955,-1.62,-1.73,02,AZ,drought
1956,-2.29,-2.40,02,AZ,drought
1957,.37,0.26,02,AZ,drought
1958,.24,0.13,02,AZ,drought
1959,-1.5,-1.61,02,AZ,drought
1960,1.82,1.71,02,AZ,drought
1961,-2,-2.11,02,AZ,drought
1962,1.12,1.01,02,AZ,drought
1963,-1.55,-1.66,02,AZ,drought
1964,-2.16,-2.27,02,AZ,drought
1965,.43,0.32,02,AZ,drought
1966,3.69,3.58,02,AZ,drought
1967,-1.33,-1.44,02,AZ,drought
1968,1.15,1.04,02,AZ,drought
1969,.37,0.26,02,AZ,drought
1970,-1.68,-1.79,02,AZ,drought
1971,-1.72,-1.83,02,AZ,drought
1972,-1.54,-1.65,02,AZ,drought
1973,3.55,3.44,02,AZ,drought
1974,-2.25,-2.36,02,AZ,drought
1975,-2.12,-2.23,02,AZ,drought
1976,-1.55,-1.66,02,AZ,drought
1977,-1.38,-1.49,02,AZ,drought
1978,1.89,1.78,02,AZ,drought
1979,5.72,5.61,02,AZ,drought
1980,4.33,4.22,02,AZ,drought
1981,-2.81,-2.92,02,AZ,drought
1982,.33,0.22,02,AZ,drought
1983,2.51,2.40,02,AZ,drought
1984,-1.09,-1.20,02,AZ,drought
1985,3.42,3.31,02,AZ,drought
1986,-1.09,-1.20,02,AZ,drought
1987,1.17,1.06,02,AZ,drought
1988,-.14,-0.25,02,AZ,drought
1989,-1.31,-1.42,02,AZ,drought
1990,-3.66,-3.77,02,AZ,drought
1991,.52,0.41,02,AZ,drought
1992,1.46,1.35,02,AZ,drought
1993,7.62,7.51,02,AZ,drought
1994,-.98,-1.09,02,AZ,drought
1995,2.05,1.94,02,AZ,drought
1996,-3.13,-3.24,02,AZ,drought
1997,-2.9,-3.01,02,AZ,drought
1998,1.54,1.43,02,AZ,drought
1999,-2.16,-2.27,02,AZ,drought
2000,-3.4,-3.51,02,AZ,drought
2001,1.55,1.44,02,AZ,drought
2002,-3.27,-3.38,02,AZ,drought
2003,-3.51,-3.62,02,AZ,drought
2004,-3.12,-3.23,02,AZ,drought
2005,4.34,4.23,02,AZ,drought
2006,-3.64,-3.75,02,AZ,drought
2007,-3.24,-3.35,02,AZ,drought
2008,-1.64,-1.75,02,AZ,drought
2009,-1.42,-1.53,02,AZ,drought
2010,1.88,1.77,02,AZ,drought
2011,-1.24,-1.35,02,AZ,drought
2012,-2.94,-3.05,02,AZ,drought
2013,-2.79,-2.90,02,AZ,drought
2014,-3.06,-3.17,02,AZ,drought
2015,-2.19,-2.30,02,AZ,drought
2016,-1.05,-1.16,02,AZ,drought
1895,1.09,0.95,03,AZ,drought
1896,-1.61,-1.75,03,AZ,drought
1897,.03,-0.11,03,AZ,drought
1898,-.96,-1.10,03,AZ,drought
1899,-2.2,-2.34,03,AZ,drought
1900,-4.62,-4.76,03,AZ,drought
1901,-2.43,-2.57,03,AZ,drought
1902,-3.82,-3.96,03,AZ,drought
1903,-2.82,-2.96,03,AZ,drought
1904,-4.51,-4.65,03,AZ,drought
1905,4.58,4.44,03,AZ,drought
1906,5.58,5.44,03,AZ,drought
1907,4.77,4.63,03,AZ,drought
1908,2.82,2.68,03,AZ,drought
1909,2.47,2.33,03,AZ,drought
